GEOID,SUMLEV,STATE,COUNTY,CBSA,CSA,NECTA,CNECTA,NAME,POP100,HU100,POP100.2000,HU100.2000,P003001,P003001.2000,P003002,P003002.2000,P003003,P003003.2000,P003004,P003004.2000,P003005,P003005.2000,P003006,P003006.2000,P003007,P003007.2000,P003008,P003008.2000
39049006910,140,39,049,18140,198,,,Census Tract 69.10,1530,651,1483,657,1530,1483,1448,1409,9,5,1,1,36,42,0,0,6,6,30,20
39049006921,140,39,049,18140,198,,,Census Tract 69.21,3431,1852,3923,1858,3431,3923,2281,2946,650,399,6,6,64,164,0,3,285,261,145,144
39049006923,140,39,049,18140,198,,,Census Tract 69.23,3281,1468,3348,1474,3281,3348,2067,2653,903,461,13,4,100,63,8,6,78,89,112,72
39049006924,140,39,049,18140,198,,,Census Tract 69.24,3677,1869,3762,1878,3677,3762,1975,2691,1397,730,4,7,73,177,1,1,90,33,137,123
39049006931,140,39,049,18140,198,,,Census Tract 69.31,6249,2629,5880,2647,6249,5880,2649,3825,2818,1492,19,19,173,177,19,10,354,91,217,266
39049006933,140,39,049,18140,198,,,Census Tract 69.33,5257,2578,5048,2486,5257,5048,1444,1870,3326,2620,31,10,36,86,5,1,222,158,193,303
39049006943,140,39,049,18140,198,,,Census Tract 69.43,4489,1844,4426,1833,4489,4426,2707,3475,1439,676,6,6,79,109,0,0,79,53,179,107
39049006944,140,39,049,18140,198,,,Census Tract 69.44,4112,1867,4262,1874,4112,4262,2918,3605,938,478,7,4,60,61,0,0,62,28,127,86
39049006945,140,39,049,18140,198,,,Census Tract 69.45,5353,2758,5048,2670,5353,5048,2026,3198,2593,1475,23,11,109,99,3,1,347,93,252,171
39049006950,140,39,049,18140,198,,,Census Tract 69.50,2744,1338,2686,1271,2744,2686,2612,2576,24,20,0,1,69,68,1,0,6,0,32,21
39049006990,140,39,049,18140,198,,,Census Tract 69.90,6376,2864,6756,2933,6376,6756,4649,5741,1128,664,20,9,102,173,1,5,280,34,196,130
39049007010,140,39,049,18140,198,,,Census Tract 70.10,3802,1114,3743,1148,3802,3743,3014,3345,629,246,6,13,40,34,0,3,26,34,87,68
39049007020,140,39,049,18140,198,,,Census Tract 70.20,6372,2668,6695,2634,6372,6695,5884,6376,218,129,9,6,77,66,3,1,43,36,138,81
39049007043,140,39,049,18140,198,,,Census Tract 70.43,4047,2061,3634,1746,4047,3634,3103,3076,396,197,7,5,256,239,1,1,162,32,122,82
39049007044,140,39,049,18140,198,,,Census Tract 70.44,5614,2684,5042,2274,5614,5042,4044,4268,515,273,11,7,863,331,1,1,54,45,126,113
