GEOID,SUMLEV,STATE,COUNTY,CBSA,CSA,NECTA,CNECTA,NAME,POP100,HU100,POP100.2000,HU100.2000,P003001,P003001.2000,P003002,P003002.2000,P003003,P003003.2000,P003004,P003004.2000,P003005,P003005.2000,P003006,P003006.2000,P003007,P003007.2000,P003008,P003008.2000
36067000800,140,36,067,45060,532,,,Census Tract 8,2647,1173,2422,1169,2647,2422,1548,2024,596,181,34,28,261,101,3,0,45,35,160,53
36067000900,140,36,067,45060,532,,,Census Tract 9,3078,1525,3359,1523,3078,3359,2661,3118,194,101,20,7,55,69,0,2,33,14,115,48
36067001000,140,36,067,45060,532,,,Census Tract 10,4004,2225,3936,2232,4004,3936,2753,3130,816,559,57,30,63,53,1,4,105,61,209,99
36067001400,140,36,067,45060,532,,,Census Tract 14,3099,1246,2642,1303,3099,2642,1293,1749,742,286,35,50,776,393,0,0,87,24,166,140
36067001500,140,36,067,45060,532,,,Census Tract 15,2748,1097,2249,1117,2748,2249,1157,1581,785,221,20,68,485,200,2,2,71,49,228,128
36067001600,140,36,067,45060,532,,,Census Tract 16,2983,2039,2807,1932,2983,2807,2024,1931,676,601,30,28,119,131,0,0,30,28,104,88
36067001701,140,36,067,45060,532,,,Census Tract 17.01,2438,1153,2283,1182,2438,2283,1544,1828,459,264,63,36,91,14,0,1,66,47,215,93
36067001702,140,36,067,45060,532,,,Census Tract 17.02,2526,1193,2578,1209,2526,2578,1863,2296,409,149,21,40,33,15,0,1,40,11,160,66
36067001800,140,36,067,45060,532,,,Census Tract 18,2682,1371,2731,1384,2682,2731,2128,2534,317,78,23,13,59,15,0,3,28,16,127,72
36067001900,140,36,067,45060,532,,,Census Tract 19,3894,1985,4083,2012,3894,4083,3384,3760,309,157,26,35,43,47,1,0,21,10,110,74
36067002000,140,36,067,45060,532,,,Census Tract 20,2264,1068,2158,1084,2264,2158,1806,1911,217,68,39,47,4,10,0,1,43,24,155,97
36067002101,140,36,067,45060,532,,,Census Tract 21.01,2791,1462,2761,1570,2791,2761,1726,1973,637,403,48,75,15,17,3,5,119,137,243,151
36067002700,140,36,067,45060,532,,,Census Tract 27,1879,1009,1897,1017,1879,1897,1630,1768,136,35,22,30,4,6,0,0,12,13,75,45
36067002901,140,36,067,45060,532,,,Census Tract 29.01,2683,1399,2861,1438,2683,2861,2391,2638,102,65,23,33,25,34,0,0,53,15,89,76
36067003000,140,36,067,45060,532,,,Census Tract 30,2111,871,2160,964,2111,2160,689,807,1006,851,34,46,5,10,4,0,251,332,122,114
36067003200,140,36,067,45060,532,,,Census Tract 32,2146,1282,2444,1466,2146,2444,1096,1170,663,872,21,13,299,268,0,1,18,63,49,57
36067003500,140,36,067,45060,532,,,Census Tract 35,2673,1257,2772,1392,2673,2772,961,1015,1289,1509,19,7,166,62,3,2,80,74,155,103
36067003601,140,36,067,45060,532,,,Census Tract 36.01,2404,983,2538,1009,2404,2538,483,551,1660,1785,22,23,14,11,2,7,103,55,120,106
36067003800,140,36,067,45060,532,,,Census Tract 38,2520,1024,2355,1103,2520,2355,1177,1468,785,522,53,33,11,10,0,3,279,159,215,160
36067003900,140,36,067,45060,532,,,Census Tract 39,3602,1582,4405,1984,3602,4405,1185,1570,1588,1809,86,98,11,33,0,1,435,553,297,341
36067004000,140,36,067,45060,532,,,Census Tract 40,1580,729,1868,792,1580,1868,532,749,626,729,39,43,4,8,2,5,244,179,133,155
36067004301,140,36,067,45060,532,,,Census Tract 43.01,1510,489,1430,530,1510,1430,768,1104,500,162,1,2,155,96,0,2,41,34,45,27
36067004400,140,36,067,45060,532,,,Census Tract 44,2418,803,2312,795,2418,2312,1966,1996,92,69,9,1,241,179,2,0,29,22,79,45
36067004900,140,36,067,45060,532,,,Census Tract 49,1588,631,1502,642,1588,1502,981,1169,371,238,18,6,29,14,0,0,52,16,137,59
36067005000,140,36,067,45060,532,,,Census Tract 50,2735,1131,2890,1143,2735,2890,1977,2342,574,399,9,15,23,17,0,0,36,24,116,93
36067005100,140,36,067,45060,532,,,Census Tract 51,2434,1076,2771,1150,2434,2771,619,833,1500,1714,31,44,6,6,0,1,94,31,184,142
36067005200,140,36,067,45060,532,,,Census Tract 52,2127,904,2267,984,2127,2267,224,279,1622,1768,27,22,3,2,0,1,89,67,162,128
36067005400,140,36,067,45060,532,,,Census Tract 54,2761,1171,3230,1363,2761,3230,239,316,2299,2709,14,13,12,1,0,0,78,53,119,138
36067005500,140,36,067,45060,532,,,Census Tract 55,3729,2013,4295,2039,3729,4295,1630,2325,1309,1226,23,13,545,476,3,0,56,50,163,205
36067005602,140,36,067,45060,532,,,Census Tract 56.02,2483,46,2212,1095,2483,2212,1585,1309,347,398,14,4,309,319,0,3,124,100,104,79
36067005700,140,36,067,45060,532,,,Census Tract 57,1956,846,2277,1021,1956,2277,805,1164,981,946,23,27,6,4,0,0,49,34,92,98
